OrthoID,species,gender,chrom_num,chrom_name,Current_TMM_mean,Current_TMM_sem,positive_robust_TMM_mean,positive_robust_TMM_sem
OG0006441,T_brev,Female,LG2,"LG2,Neo-X",0.0,0.0,0.12080832013135,0.0
OG0006441,T_brev,Male,LG2,"LG2,Neo-X",0.167638439,0.092874932,0.12989027037587791,0.005031575791444302
OG0006441,T_cast,Female,LG2,"LG2,Neo-X",24.240822115,8.397602395,1.0648460851961996,0.36542399302202794
OG0006441,T_cast,Male,LG2,"LG2,Neo-X",24.474654845,2.3985917249999993,1.0750213811767186,0.10437538294275167
OG0006441,T_conf,Female,LG2,"LG2,Neo-X",22.897371815,0.7665287849999993,1.2884083692222397,0.04057734910586697
OG0006441,T_conf,Male,LG2,"LG2,Neo-X",15.6919595,0.8018653700000002,0.9069790782694319,0.0424479441491491
OG0006441,T_frem,Female,LG2,"LG2,Neo-X",17.590367944999997,1.5578934450000004,0.914019063430088,0.07689990798448965
OG0006441,T_frem,Male,LG2,"LG2,Neo-X",29.843549095,5.061101385000001,1.5188540770033576,0.24982339585277175
OG0007783,G_corn,Female,LG6,Autosome,0.0443601715,0.0443601715,0.0657164613452553,0.0028032372228801034
OG0007783,G_corn,Male,LG6,Autosome,0.0842320395,0.0311710175,0.06823607073232354,0.001969779502115951
OG0007783,T_brev,Female,LG6,Autosome,11.02276572,0.1029804900000002,0.7179757145743855,0.00557905270364098
OG0007783,T_brev,Male,LG6,Autosome,9.927781781,0.4137572089999999,0.6586540595179626,0.022415636937854866
OG0007783,T_cast,Female,LG6,Autosome,5.9806613865,0.7557931945,0.2702501359279331,0.032888550093477534
OG0007783,T_cast,Male,LG6,Autosome,4.5431466755,0.27997240749999985,0.2076962853152517,0.012183076820302396
OG0007783,T_conf,Female,LG6,Autosome,2.6669661455,0.06943330849999985,0.21748155020576984,0.0036755561613773524
OG0007783,T_conf,Male,LG6,Autosome,2.4466986415000003,0.04051084649999981,0.20582136003236895,0.0021445023242077366
OG0007783,T_frem,Female,LG6,Autosome,6.625893147,0.2170203439999998,0.3727964876688453,0.010712442842560524
OG0007783,T_frem,Male,LG6,Autosome,7.4429451570000005,0.3461623110000003,0.41312737460414684,0.01708707995982245
OG0007991,G_corn,Female,LG6,Autosome,7.218243657,0.006930981999999863,0.5190532393412239,0.0004379871870764107
OG0007991,G_corn,Male,LG6,Autosome,5.5781797345,0.7355209954999999,0.4154132379617256,0.04647952798819642
OG0007991,T_brev,Female,LG6,Autosome,8.7376553785,1.5092490114999997,0.5941779832869976,0.08176480591689297
OG0007991,T_brev,Male,LG6,Autosome,9.141637989,2.3752952109999996,0.6160640733156424,0.12868357073145612
OG0007991,T_cast,Female,LG6,Autosome,14.636549275,4.147915075,0.6469134937037189,0.18049767280304352
OG0007991,T_cast,Male,LG6,Autosome,21.306893549999998,0.9636048299999986,0.9371753714574732,0.04193153094311419
OG0007991,T_conf,Female,LG6,Autosome,3.9481146205,0.5318996995000003,0.28530106324144,0.028156907109388132
OG0007991,T_conf,Male,LG6,Autosome,5.1979331025,0.3302341505000006,0.3514620761811936,0.017481439280219446
OG0007991,T_frem,Female,LG10,Autosome,25.39646467,2.13282418,1.2993394598905312,0.10527933326601463
OG0007991,T_frem,Male,LG10,Autosome,32.376282614999994,1.4656970050000009,1.6438735225003072,0.0723489563290653
OG0008298,G_corn,Female,LG5,Autosome,0.17927250150000001,0.018499929500000005,0.0742419303074636,0.0011690597498040974
OG0008298,G_corn,Male,LG5,Autosome,0.059140931,0.059140931,0.0666504968507952,0.0037372727284200047
OG0008298,T_brev,Female,LG5,Autosome,0.307065188,0.15072052600000002,0.13744382912247471,0.008165408399925904
OG0008298,T_brev,Male,LG5,Autosome,0.0856665185,0.0856665185,0.12544937419556096,0.004641054064210951
OG0008298,T_cast,Female,LG5,Autosome,0.448973543,0.448973543,0.029537208018087752,0.01953720801808775
OG0008298,T_cast,Male,LG5,Autosome,0.0,0.0,0.01,0.0
OG0008298,T_conf,Female,LG5,Autosome,0.121625604,0.121625604,0.0827401370104889,0.006438433481294397
OG0008298,T_conf,Male,LG5,Autosome,0.064768294,0.064768294,0.07973031016218535,0.0034286066329908445
OG0008298,T_frem,Female,LG5,Autosome,0.065885312,0.065885312,0.0489848685185823,0.0032521957432907044
OG0008298,T_frem,Male,LG5,Autosome,0.234743964,0.07565155100000001,0.057319979525603054,0.003734271640628147
OG0008300,G_corn,Female,LG4,Autosome,21.753068525,1.1669584250000007,1.4375474813668947,0.07374320666261541
OG0008300,G_corn,Male,LG4,Autosome,23.68474862,0.7690295399999991,1.5596154843050845,0.04859702203861821
OG0008300,T_brev,Female,LG4,Autosome,16.861716095,0.5731653850000002,1.034305651206744,0.03105170591844808
OG0008300,T_brev,Male,LG4,Autosome,19.75647205,3.0010492299999996,1.1911314347811235,0.16258430912875982
OG0008300,T_cast,Female,LG4,Autosome,23.418043835,3.230333055000002,1.029042660562948,0.14056883717809604
OG0008300,T_cast,Male,LG4,Autosome,23.775677985,0.2620004550000017,1.0446052096081195,0.01140102233188528
OG0008300,T_conf,Female,LG4,Autosome,18.389453279999998,2.1919994899999997,1.0497749509931995,0.11603677550819186
OG0008300,T_conf,Male,LG4,Autosome,16.578993665,2.940958465000001,0.9539355601216248,0.155684040411032
OG0008300,T_frem,Female,LG4,Autosome,16.948704775,0.25425921500000115,0.8823456271701158,0.012550608194971086
OG0008300,T_frem,Male,LG4,Autosome,19.137421185,0.07789990500000155,0.9903838829785176,0.003845253695448053
OG0008620,G_corn,Female,LG7,Autosome,0.986730107,0.06448823299999995,0.12526732401305946,0.004075182964145357
OG0008620,G_corn,Male,LG7,Autosome,1.150582628,0.029465424999999934,0.1356216006174668,0.001861998575636313
OG0008620,T_brev,Female,LG7,Autosome,1.1156587500000001,0.440583043,0.18125005006998407,0.02386894854770564
OG0008620,T_brev,Male,LG7,Autosome,1.157481562,0.5005733280000001,0.18351583529165544,0.02711897155421345
OG0008620,T_cast,Female,LG7,Autosome,0.8700893949999999,0.27657602,0.0478621809001496,0.0120352820779794
OG0008620,T_cast,Male,LG7,Autosome,1.0076135425,0.14978557950000002,0.0538465822509831,0.006517960958784902
OG0008620,T_conf,Female,LG7,Autosome,0.9816037850000001,0.20410443100000006,0.1282643698334811,0.010804573700048802
OG0008620,T_conf,Male,LG7,Autosome,1.236215112,0.37051196500000005,0.14174260170703956,0.01961360570654335
OG0008620,T_frem,Female,LG7,Autosome,1.596349821,0.2716925509999999,0.12453084394672026,0.013411143258242053
OG0008620,T_frem,Male,LG7,Autosome,1.4615963394999998,0.15428346349999994,0.11787921423404779,0.007615658301122392
