OrthoID,species,gender,chrom_num,chrom_name,TMM,ancestral_node,ACE,TMM_log2(Current:Ancestral),TMM(Current:Ancestral)
OG0009869,G_corn,Male,LG8,Autosome,0.2235749145,A_MRCA,53.9596255463394,-7.914978202159171,0.0041433740919495175
OG0009869,T_brev,Male,LG8,Autosome,0.4304364605,B_Tbrev_anc,69.594822891772,-7.337035890979762,0.006184891959124294
OG0009869,T_conf,Male,LG8,Autosome,0.395554615,C_Tconf_anc,95.5950921790927,-7.916915838208909,0.004137812998380167
OG0009869,T_cast,Male,LG8,Autosome,209.9434096,D_Tfree-Tcast_anc,234.957938326456,-0.1624020109004735,0.8935361413850157
OG0009869,T_frem,Male,LG8,Autosome,297.0741289,D_Tfree-Tcast_anc,234.957938326456,0.33842045991836367,1.2643715339689368
OG0009870,G_corn,Male,LG7,Autosome,2.16304858,A_MRCA,4.2830689224812,-0.9855788258277234,0.505023061535731
OG0009870,T_brev,Male,LG7,Autosome,1.5825567735,B_Tbrev_anc,4.89991619803042,-1.6304998188011302,0.3229762937856218
OG0009870,T_conf,Male,LG7,Autosome,10.6952748,C_Tconf_anc,6.06837620628828,0.8175911182847735,1.7624607368470586
OG0009870,T_cast,Male,LG7,Autosome,5.7497093625,D_Tfree-Tcast_anc,5.29850728021891,0.11790305800089972,1.0851564522645043
OG0009870,T_frem,Male,LG7,Autosome,4.6423480135,D_Tfree-Tcast_anc,5.29850728021891,-0.1907312959181774,0.876161486241876
OG0009872,G_corn,Male,LG2,"LG2,Neo-X",2.5647432205,A_MRCA,2.5884959225645,-0.013299653754331649,0.990823743681633
OG0009872,T_brev,Male,LG2,"LG2,Neo-X",2.619684957,B_Tbrev_anc,2.59540707773685,0.013432487407758768,1.0093541700920072
OG0009872,T_conf,Male,LG2,"LG2,Neo-X",2.819191174,C_Tconf_anc,2.59360456795209,0.12032277585598228,1.0869780261938826
OG0009872,T_cast,Male,LG2,"LG2,Neo-X",2.4491286405,D_Tfree-Tcast_anc,2.41099823318204,0.0226379597488983,1.0158151950479182
OG0009872,T_frem,Male,LG2,"LG2,Neo-X",2.324253732,D_Tfree-Tcast_anc,2.41099823318204,-0.052863021561971764,0.9640213335753653
OG0009873,G_corn,Male,LG2,"LG2,Neo-X",18.60168441,A_MRCA,18.976761613973,-0.02880055191320602,0.9802349203935395
OG0009873,T_brev,Male,LG2,"LG2,Neo-X",14.98332228,B_Tbrev_anc,19.0858951664938,-0.34914930268126854,0.7850468709638486
OG0009873,T_conf,Male,LG2,"LG2,Neo-X",25.9296784,C_Tconf_anc,20.1447899834136,0.3641975479213538,1.2871654865277544
OG0009873,T_cast,Male,LG2,"LG2,Neo-X",12.147412755,D_Tfree-Tcast_anc,18.1899480971466,-0.5824923556509164,0.6678090937986527
OG0009873,T_frem,Male,LG2,"LG2,Neo-X",23.71205863,D_Tfree-Tcast_anc,18.1899480971466,0.38247949350544924,1.3035803347739974
OG0009877,G_corn,Male,LG2,"LG2,Neo-X",16.91395017,A_MRCA,12.6573010533471,0.4182438252035738,1.3362999030134683
OG0009877,T_brev,Male,LG2,"LG2,Neo-X",12.0289938155,B_Tbrev_anc,11.4187740647318,0.07510820172438833,1.053440040700423
OG0009877,T_conf,Male,LG2,"LG2,Neo-X",11.136787195,C_Tconf_anc,10.5392918935857,0.07955515619458146,1.05669216750491
OG0009877,T_cast,Male,LG2,"LG2,Neo-X",13.102471975,D_Tfree-Tcast_anc,7.8965080069884,0.7305523122210608,1.659274196062909
OG0009877,T_frem,Male,LG2,"LG2,Neo-X",1.9869729165,D_Tfree-Tcast_anc,7.8965080069884,-1.990642597832326,0.25162678423697304
OG0009878,G_corn,Male,LG5,Autosome,0.697619505,A_MRCA,0.73846018387353,-0.08207975866805858,0.9446948125770253
OG0009878,T_brev,Male,LG5,Autosome,1.2948772965,B_Tbrev_anc,0.750343306403021,0.7871926620216104,1.7257131308432052
OG0009878,T_conf,Male,LG5,Autosome,0.5046260515,C_Tconf_anc,0.625371543406406,-0.30949888520055513,0.8069219919270647
OG0009878,T_cast,Male,LG5,Autosome,0.144760244,D_Tfree-Tcast_anc,0.412250255443514,-1.5098549430497623,0.3511465234733733
OG0009878,T_frem,Male,LG5,Autosome,0.623002376,D_Tfree-Tcast_anc,0.412250255443514,0.5957172777918969,1.5112237476475328
OG0009879,G_corn,Male,LG5,Autosome,9.9133288975,A_MRCA,7.18604810922658,0.46417100206458667,1.3795244266138027
OG0009879,T_brev,Male,LG5,Autosome,4.1959536965,B_Tbrev_anc,6.39251057083897,-0.607383883683314,0.6563858831365706
OG0009879,T_conf,Male,LG5,Autosome,4.9312657295,C_Tconf_anc,6.4562145724908,-0.38873053045822786,0.7638014000512878
OG0009879,T_cast,Male,LG5,Autosome,10.06129694,D_Tfree-Tcast_anc,7.81778975521708,0.36398359440226963,1.2869746123942192
OG0009879,T_frem,Male,LG5,Autosome,5.9367658535,D_Tfree-Tcast_anc,7.81778975521708,-0.3970835723477458,0.7593918536294982
OG0009880,G_corn,Male,LG5,Autosome,27.81148754,A_MRCA,29.0877787155793,-0.0647322179244971,0.9561227693575748
OG0009880,T_brev,Male,LG5,Autosome,35.778894665,B_Tbrev_anc,29.4591321024729,0.2803938905288781,1.2145264341306443
OG0009880,T_conf,Male,LG5,Autosome,26.053204185,C_Tconf_anc,28.1466202148,-0.11150088198983685,0.9256246038130275
OG0009880,T_cast,Male,LG5,Autosome,26.854731995,D_Tfree-Tcast_anc,26.5600939115685,0.015916075953415914,1.0110932621101603
OG0009880,T_frem,Male,LG5,Autosome,25.843085275,D_Tfree-Tcast_anc,26.5600939115685,-0.039481931431661725,0.9730042883524519
OG0009881,G_corn,Male,LG4,Autosome,7.357932125,A_MRCA,10.109003952648,-0.45826858147429905,0.7278592588810522
OG0009881,T_brev,Male,LG4,Autosome,12.4240880665,B_Tbrev_anc,10.9094638009431,0.18755976613972317,1.1388358120245985
OG0009881,T_conf,Male,LG4,Autosome,9.207551379,C_Tconf_anc,11.0151438702227,-0.25859889075518555,0.8358993298209046
OG0009881,T_cast,Male,LG4,Autosome,11.7704995,D_Tfree-Tcast_anc,12.7035505140381,-0.11005622729524006,0.926551949944464
OG0009881,T_frem,Male,LG4,Autosome,14.08609502,D_Tfree-Tcast_anc,12.7035505140381,0.149039947756531,1.1088313463573916
OG0009882,G_corn,Male,LGX,X,25.033727055,A_MRCA,18.5762079545368,0.4304170694948394,1.3476231056557537
OG0009882,T_brev,Male,LGX,X,8.405641096,B_Tbrev_anc,16.6973094439376,-0.9901858869929897,0.5034129075838557
