OrthoID,species,gender,chrom_num,chrom_name,Robust_TMM,ancestral_node,Robust_ACE,Robust_log2(Current:Ancestral),Robust(Current:Ancestral)
OG0011228,T_brev,Male,LGX,X,1.06979708985264,B_Tbrev_anc,0.872736479484541,0.293719177571134,1.2257962340298731
OG0011228,T_conf,Male,LGX,X,0.80804831558072,C_Tconf_anc,0.840376046862839,-0.05659348310665068,0.9615318268496588
OG0011228,T_cast,Male,LGX,X,0.786688545218702,D_Tfree-Tcast_anc,0.786028447982665,0.0012110495009247013,1.000839787971709
OG0011228,T_frem,Male,LGX,X,0.770899743857519,D_Tfree-Tcast_anc,0.786028447982665,-0.028038278854084858,0.9807529814423719
OG0011229,G_corn,Male,LGX,X,1.47748661422485,A_MRCA,1.24140025854061,0.25117670839747114,1.1901774661798306
OG0011229,T_brev,Male,LGX,X,0.827058290251691,B_Tbrev_anc,1.17270788687792,-0.503782775316728,0.7052551615846586
OG0011229,T_conf,Male,LGX,X,1.23902107304958,C_Tconf_anc,1.21591567666981,0.027157542937128458,1.0190024660616697
OG0011229,T_cast,Male,LGX,X,1.61018075125917,D_Tfree-Tcast_anc,1.30432220855348,0.30392234295222503,1.2344961549377382
OG0011229,T_frem,Male,LGX,X,1.02199956039714,D_Tfree-Tcast_anc,1.30432220855348,-0.35190572887053256,0.7835483852801666
OG0011230,G_corn,Male,LG4,Autosome,0.110908342048832,A_MRCA,0.24376426562567,-1.1361187681461806,0.45498195465263724
OG0011230,T_brev,Male,LG4,Autosome,0.486456306346035,B_Tbrev_anc,0.28242041097333,0.7844658692690503,1.7224544949478628
OG0011230,T_conf,Male,LG4,Autosome,0.325676364482483,C_Tconf_anc,0.255796980766846,0.3484397860657557,1.2731829887364101
OG0011230,T_cast,Male,LG4,Autosome,0.138654236430776,D_Tfree-Tcast_anc,0.13489251713713,0.03968137684124779,1.0278867899679114
OG0011230,T_frem,Male,LG4,Autosome,0.0989431908205191,D_Tfree-Tcast_anc,0.13489251713713,-0.4471379893473608,0.7334965120410254
